time_ms,ax,ay,az,gx,gy,gz,label
9022,0.08,-1.0,0.1,2.87,-0.73,0.92,sitting
9048,0.08,-1.0,0.1,2.87,-0.67,0.85,sitting
9074,0.08,-1.0,0.1,2.69,-0.61,0.85,sitting
9101,0.08,-1.0,0.1,2.56,-0.49,0.92,sitting
9127,0.08,-1.0,0.1,2.69,-0.67,1.04,sitting
9153,0.08,-1.0,0.1,2.69,-0.85,0.98,sitting
9179,0.08,-1.0,0.1,2.62,-0.79,0.92,sitting
9206,0.08,-1.0,0.1,2.69,-0.73,1.1,sitting
9233,0.08,-1.0,0.1,2.69,-0.73,1.16,sitting
9262,0.08,-1.0,0.1,2.81,-0.79,0.85,sitting
9290,0.08,-1.0,0.1,2.87,-0.73,0.85,sitting
9319,0.08,-1.0,0.1,2.75,-0.55,1.04,sitting
9347,0.08,-1.0,0.1,2.75,-0.67,0.79,sitting
9376,0.08,-1.0,0.1,2.69,-0.73,0.73,sitting
9405,0.08,-1.0,0.1,2.69,-0.73,0.92,sitting
9433,0.08,-1.0,0.1,2.69,-0.79,0.85,sitting
9460,0.08,-1.0,0.1,2.69,-0.85,1.04,sitting
9486,0.08,-1.0,0.1,2.56,-0.79,0.85,sitting
9513,0.08,-1.0,0.1,2.75,-0.79,0.85,sitting
9540,0.08,-1.0,0.1,2.69,-0.85,0.92,sitting
9567,0.08,-1.0,0.1,2.5,-0.79,0.92,sitting
9593,0.08,-1.0,0.1,2.62,-0.55,1.1,sitting
9619,0.08,-1.0,0.1,2.56,-0.55,0.98,sitting
9646,0.08,-1.0,0.1,2.81,-0.49,1.04,sitting
9673,0.08,-1.0,0.1,2.69,-0.67,0.79,sitting
9700,0.08,-1.0,0.1,2.93,-0.61,1.04,sitting
9727,0.08,-1.0,0.1,2.75,-0.55,0.92,sitting
9754,0.08,-1.0,0.1,2.62,-0.67,0.79,sitting
9782,0.08,-1.0,0.1,2.87,-0.67,0.98,sitting
9808,0.08,-1.0,0.1,2.81,-0.98,0.92,sitting
9835,0.08,-1.0,0.1,2.87,-0.92,0.92,sitting
9862,0.08,-1.0,0.1,2.81,-0.92,0.67,sitting
9889,0.08,-1.0,0.1,2.75,-0.85,0.79,sitting
9916,0.08,-1.0,0.1,2.69,-0.55,0.79,sitting
